token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
14977,POWERGRID-EQ,POWERGRID,,-1.000000,1,,NSE,5.000000
18457,POWERINDIA-EQ,POWERINDIA,,-1.000000,1,,NSE,5.000000
10473,POWERMECH-EQ,POWERMECH,,-1.000000,1,,NSE,5.000000
15209,PPAP-EQ,PPAP,,-1.000000,1,,NSE,1.000000
10297,PPL-EQ,PPL,,-1.000000,1,,NSE,5.000000
11571,PPLPHARMA-EQ,PPLPHARMA,,-1.000000,1,,NSE,1.000000
13941,PRAENG-EQ,PRAENG,,-1.000000,1,,NSE,1.000000
2705,PRAJIND-EQ,PRAJIND,,-1.000000,1,,NSE,5.000000
2708,PRAKASH-EQ,PRAKASH,,-1.000000,1,,NSE,1.000000
12603,PRECAM-EQ,PRECAM,,-1.000000,1,,NSE,1.000000
2717,PRECWIRE-EQ,PRECWIRE,,-1.000000,1,,NSE,1.000000
3908,PREMIERPOL-EQ,PREMIERPOL,,-1.000000,1,,NSE,1.000000
20302,PRESTIGE-EQ,PRESTIGE,,-1.000000,1,,NSE,5.000000
19631,PRICOLLTD-EQ,PRICOLLTD,,-1.000000,1,,NSE,5.000000
11864,PRIMESECU-EQ,PRIMESECU,,-1.000000,1,,NSE,5.000000
16045,PRINCEPIPE-EQ,PRINCEPIPE,,-1.000000,1,,NSE,5.000000
8304,PRITI-EQ,PRITI,,-1.000000,1,,NSE,1.000000
5292,PRITIKAUTO-EQ,PRITIKAUTO,,-1.000000,1,,NSE,1.000000
8825,PRIVISCL-EQ,PRIVISCL,,-1.000000,1,,NSE,5.000000
28859,PROZONER-EQ,PROZONER,,-1.000000,1,,NSE,1.000000
2739,PRSMJOHNSN-EQ,PRSMJOHNSN,,-1.000000,1,,NSE,1.000000
9553,PRUDENT-EQ,PRUDENT,,-1.000000,1,,NSE,5.000000
20527,PRUDMOULI-EQ,PRUDMOULI,,-1.000000,1,,NSE,1.000000
21001,PSB-EQ,PSB,,-1.000000,1,,NSE,1.000000
20877,PSPPROJECT-EQ,PSPPROJECT,,-1.000000,1,,NSE,5.000000
15061,PSUBANK-EQ,PSUBANK,,-1.000000,1,,NSE,1.000000
17616,PSUBANKADD-EQ,PSUBANKADD,,-1.000000,1,,NSE,1.000000
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
14584,PSUBNKIETF-EQ,PSUBNKIETF,,-1.000000,1,,NSE,1.000000
11355,PTC-EQ,PTC,,-1.000000,1,,NSE,1.000000
14101,PTL-EQ,PTL,,-1.000000,1,,NSE,1.000000
4344,PUNJABCHEM-EQ,PUNJABCHEM,,-1.000000,1,,NSE,5.000000
4010,PVP-EQ,PVP,,-1.000000,1,,NSE,1.000000
13147,PVRINOX-EQ,PVRINOX,,-1.000000,1,,NSE,5.000000
23142,PVSL-EQ,PVSL,,-1.000000,1,,NSE,1.000000
11386,PVTBANIETF-EQ,PVTBANIETF,,-1.000000,1,,NSE,1.000000
17576,PVTBANKADD-EQ,PVTBANKADD,,-1.000000,1,,NSE,1.000000
18250,PYRAMID-EQ,PYRAMID,,-1.000000,1,,NSE,1.000000
15330,QGOLDHALF-EQ,QGOLDHALF,,-1.000000,1,,NSE,1.000000
16819,QNIFTY-EQ,QNIFTY,,-1.000000,1,,NSE,1.000000
17808,QUAL30IETF-EQ,QUAL30IETF,,-1.000000,1,,NSE,1.000000
17704,QUESS-EQ,QUESS,,-1.000000,1,,NSE,5.000000
13116,QUICKHEAL-EQ,QUICKHEAL,,-1.000000,1,,NSE,5.000000
15391,RACE-EQ,RACE,,-1.000000,1,,NSE,5.000000
10343,RADHIKAJWE-EQ,RADHIKAJWE,,-1.000000,1,,NSE,1.000000
13580,RADIANTCMS-EQ,RADIANTCMS,,-1.000000,1,,NSE,1.000000
10990,RADICO-EQ,RADICO,,-1.000000,1,,NSE,5.000000
19877,RADIOCITY-EQ,RADIOCITY,,-1.000000,1,,NSE,1.000000
2431,RAILTEL-EQ,RAILTEL,,-1.000000,1,,NSE,5.000000
15337,RAIN-EQ,RAIN,,-1.000000,1,,NSE,1.000000
9408,RAINBOW-EQ,RAINBOW,,-1.000000,1,,NSE,5.000000
7401,RAJESHEXPO-EQ,RAJESHEXPO,,-1.000000,1,,NSE,5.000000
2168,RAJMET-EQ,RAJMET,,-1.000000,1,,NSE,1.000000
18962,RAJRATAN-EQ,RAJRATAN,,-1.000000,1,,NSE,5.000000
2809,RAJSREESUG-EQ,RAJSREESUG,,-1.000000,1,,NSE,1.000000
2816,RALLIS-EQ,RALLIS,,-1.000000,1,,NSE,5.000000
13565,RAMANEWS-EQ,RAMANEWS,,-1.000000,1,,NSE,1.000000
10568,RAMAPHO-EQ,RAMAPHO,,-1.000000,1,,NSE,1.000000
10300,RAMASTEEL-EQ,RAMASTEEL,,-1.000000,1,,NSE,1.000000
2043,RAMCOCEM-EQ,RAMCOCEM,,-1.000000,1,,NSE,5.000000
4587,RAMCOIND-EQ,RAMCOIND,,-1.000000,1,,NSE,1.000000
7851,RAMCOSYS-EQ,RAMCOSYS,,-1.000000,1,,NSE,5.000000
20134,RAMKY-EQ,RAMKY,,-1.000000,1,,NSE,5.000000
10485,RAMRAT-EQ,RAMRAT,,-1.000000,1,,NSE,5.000000
2837,RANASUG-EQ,RANASUG,,-1.000000,1,,NSE,1.000000
16751,RANEENGINE-EQ,RANEENGINE,,-1.000000,1,,NSE,5.000000
2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1.000000,1,,NSE,5.000000
7177,RATEGAIN-EQ,RATEGAIN,,-1.000000,1,,NSE,5.000000
13451,RATNAMANI-EQ,RATNAMANI,,-1.000000,1,,NSE,5.000000
18423,RATNAVEER-EQ,RATNAVEER,,-1.000000,1,,NSE,1.000000
2859,RAYMOND-EQ,RAYMOND,,-1.000000,1,,NSE,5.000000
1494,RBA-EQ,RBA,,-1.000000,1,,NSE,1.000000
16745,RBL-EQ,RBL,,-1.000000,1,,NSE,5.000000
18391,RBLBANK-EQ,RBLBANK,,-1.000000,1,,NSE,1.000000
2866,RCF-EQ,RCF,,-1.000000,1,,NSE,1.000000
15355,RECLTD-EQ,RECLTD,,-1.000000,1,,NSE,5.000000
14255,REDINGTON-EQ,REDINGTON,,-1.000000,1,,NSE,1.000000
17859,REDTAPE-EQ,REDTAPE,,-1.000000,1,,NSE,5.000000
17764,REFEX-EQ,REFEX,,-1.000000,1,,NSE,5.000000
24225,RELAXO-EQ,RELAXO,,-1.000000,1,,NSE,5.000000
9652,RELCHEMQ-EQ,RELCHEMQ,,-1.000000,1,,NSE,1.000000
2885,RELIANCE-EQ,RELIANCE,,-1.000000,1,,NSE,5.000000
15068,RELIGARE-EQ,RELIGARE,,-1.000000,1,,NSE,5.000000
553,RELINFRA-EQ,RELINFRA,,-1.000000,1,,NSE,1.000000
24596,RELTD-EQ,RELTD,,-1.000000,1,,NSE,1.000000
3965,REMSONSIND-EQ,REMSONSIND,,-1.000000,1,,NSE,1.000000
12026,RENUKA-EQ,RENUKA,,-1.000000,1,,NSE,1.000000
29598,REPCOHOME-EQ,REPCOHOME,,-1.000000,1,,NSE,5.000000
1480,REPL-EQ,REPL,,-1.000000,1,,NSE,1.000000
13126,REPRO-EQ,REPRO,,-1.000000,1,,NSE,5.000000
20323,RESPONIND-EQ,RESPONIND,,-1.000000,1,,NSE,5.000000
15129,RGL-EQ,RGL,,-1.000000,1,,NSE,1.000000
31163,RHIM-EQ,RHIM,,-1.000000,1,,NSE,5.000000
15157,RHL-EQ,RHL,,-1.000000,1,,NSE,1.000000
2909,RICOAUTO-EQ,RICOAUTO,,-1.000000,1,,NSE,1.000000
2912,RIIL-EQ,RIIL,,-1.000000,1,,NSE,5.000000
18417,RISHABH-EQ,RISHABH,,-1.000000,1,,NSE,5.000000
8944,RITCO-EQ,RITCO,,-1.000000,1,,NSE,5.000000
3761,RITES-EQ,RITES,,-1.000000,1,,NSE,5.000000
11411,RKFORGE-EQ,RKFORGE,,-1.000000,1,,NSE,5.000000
23043,RKSWAMY-EQ,RKSWAMY,,-1.000000,1,,NSE,5.000000
11975,RML-EQ,RML,,-1.000000,1,,NSE,5.000000
13182,ROHLTD-EQ,ROHLTD,,-1.000000,1,,NSE,5.000000
5279,ROLEXRINGS-EQ,ROLEXRINGS,,-1.000000,1,,NSE,5.000000
359,ROML-EQ,ROML,,-1.000000,1,,NSE,1.000000
19410,ROSSARI-EQ,ROSSARI,,-1.000000,1,,NSE,5.000000
28913,ROSSELLIND-EQ,ROSSELLIND,,-1.000000,1,,NSE,5.000000
9049,ROTO-EQ,ROTO,,-1.000000,1,,NSE,5.000000
128,ROUTE-EQ,ROUTE,,-1.000000,1,,NSE,5.000000
16725,RPGLIFE-EQ,RPGLIFE,,-1.000000,1,,NSE,5.000000
15259,RPOWER-EQ,RPOWER,,-1.000000,1,,NSE,1.000000
20760,RPPINFRA-EQ,RPPINFRA,,-1.000000,1,,NSE,1.000000
6913,RPPL-EQ,RPPL,,-1.000000,1,,NSE,1.000000
8119,RPSGVENT-EQ,RPSGVENT,,-1.000000,1,,NSE,5.000000
22670,RPTECH-EQ,RPTECH,,-1.000000,1,,NSE,5.000000
18566,RRKABEL-EQ,RRKABEL,,-1.000000,1,,NSE,5.000000
2794,RSWM-EQ,RSWM,,-1.000000,1,,NSE,5.000000
13414,RSYSTEMS-EQ,RSYSTEMS,,-1.000000,1,,NSE,5.000000
27297,RTNINDIA-EQ,RTNINDIA,,-1.000000,1,,NSE,1.000000
2939,RUBYMILLS-EQ,RUBYMILLS,,-1.000000,1,,NSE,1.000000
4566,RUCHINFRA-EQ,RUCHINFRA,,-1.000000,1,,NSE,1.000000
13821,RUCHIRA-EQ,RUCHIRA,,-1.000000,1,,NSE,1.000000
25724,RUPA-EQ,RUPA,,-1.000000,1,,NSE,5.000000
24595,RUSHIL-EQ,RUSHIL,,-1.000000,1,,NSE,5.000000
12219,RUSTOMJEE-EQ,RUSTOMJEE,,-1.000000,1,,NSE,5.000000
1565,RVHL-EQ,RVHL,,-1.000000,1,,NSE,1.000000
9552,RVNL-EQ,RVNL,,-1.000000,1,,NSE,5.000000
13236,SADBHAV-EQ,SADBHAV,,-1.000000,1,,NSE,1.000000
10618,SADBHIN-EQ,SADBHIN,,-1.000000,1,,NSE,1.000000
15343,SADHNANIQ-EQ,SADHNANIQ,,-1.000000,1,,NSE,1.000000
13035,SAFARI-EQ,SAFARI,,-1.000000,1,,NSE,5.000000
14068,SAGCEM-EQ,SAGCEM,,-1.000000,1,,NSE,1.000000
13689,SAH-EQ,SAH,,-1.000000,1,,NSE,1.000000
14900,SAHYADRI-EQ,SAHYADRI,,-1.000000,1,,NSE,5.000000
2963,SAIL-EQ,SAIL,,-1.000000,1,,NSE,1.000000
9539,SAKAR-EQ,SAKAR,,-1.000000,1,,NSE,5.000000
2969,SAKHTISUG-EQ,SAKHTISUG,,-1.000000,1,,NSE,1.000000
11794,SAKSOFT-EQ,SAKSOFT,,-1.000000,1,,NSE,5.000000
13251,SAKUMA-EQ,SAKUMA,,-1.000000,1,,NSE,1.000000
21362,SALASAR-EQ,SALASAR,,-1.000000,1,,NSE,1.000000
17351,SALONA-EQ,SALONA,,-1.000000,1,,NSE,5.000000
11399,SALZERELEC-EQ,SALZERELEC,,-1.000000,1,,NSE,5.000000
4127,SAMBHAAV-EQ,SAMBHAAV,,-1.000000,1,,NSE,1.000000
18614,SAMHI-EQ,SAMHI,,-1.000000,1,,NSE,1.000000
30125,SAMMAANCAP-EQ,SAMMAANCAP,,-1.000000,1,,NSE,1.000000
2988,SANDESH-EQ,SANDESH,,-1.000000,1,,NSE,5.000000
2397,SANDHAR-EQ,SANDHAR,,-1.000000,1,,NSE,5.000000
18359,SANDUMA-EQ,SANDUMA,,-1.000000,1,,NSE,5.000000
4184,SANGAMIND-EQ,SANGAMIND,,-1.000000,1,,NSE,5.000000
2997,SANGHIIND-EQ,SANGHIIND,,-1.000000,1,,NSE,1.000000
14058,SANGHVIMOV-EQ,SANGHVIMOV,,-1.000000,1,,NSE,5.000000
11032,SANGINITA-EQ,SANGINITA,,-1.000000,1,,NSE,1.000000
1442,SANOFI-EQ,SANOFI,,-1.000000,1,,NSE,5.000000
5751,SANSERA-EQ,SANSERA,,-1.000000,1,,NSE,5.000000
24582,SANSTAR-EQ,SANSTAR,,-1.000000,1,,NSE,1.000000
6718,SAPPHIRE-EQ,SAPPHIRE,,-1.000000,1,,NSE,5.000000
17758,SARDAEN-EQ,SARDAEN,,-1.000000,1,,NSE,5.000000
4892,SAREGAMA-EQ,SAREGAMA,,-1.000000,1,,NSE,5.000000
14043,SARLAPOLY-EQ,SARLAPOLY,,-1.000000,1,,NSE,1.000000
12913,SARVESHWAR-EQ,SARVESHWAR,,-1.000000,1,,NSE,1.000000
11983,SASKEN-EQ,SASKEN,,-1.000000,1,,NSE,5.000000
20063,SASTASUNDR-EQ,SASTASUNDR,,-1.000000,1,,NSE,5.000000
11045,SATIA-EQ,SATIA,,-1.000000,1,,NSE,1.000000
10453,SATIN-EQ,SATIN,,-1.000000,1,,NSE,1.000000
12015,SATINDLTD-EQ,SATINDLTD,,-1.000000,1,,NSE,1.000000
3018,SAURASHCEM-EQ,SAURASHCEM,,-1.000000,1,,NSE,1.000000
6792,SBC-EQ,SBC,,-1.000000,1,,NSE,1.000000
4656,SBCL-EQ,SBCL,,-1.000000,1,,NSE,5.000000
18026,SBFC-EQ,SBFC,,-1.000000,1,,NSE,1.000000
14139,SBGLP-EQ,SBGLP,,-1.000000,1,,NSE,1.000000
17971,SBICARD-EQ,SBICARD,,-1.000000,1,,NSE,5.000000
5168,SBIETFCON-EQ,SBIETFCON,,-1.000000,1,,NSE,1.000000
740,SBIETFIT-EQ,SBIETFIT,,-1.000000,1,,NSE,1.000000
722,SBIETFPB-EQ,SBIETFPB,,-1.000000,1,,NSE,1.000000
7218,SBIETFQLTY-EQ,SBIETFQLTY,,-1.000000,1,,NSE,1.000000
21808,SBILIFE-EQ,SBILIFE,,-1.000000,1,,NSE,5.000000
3045,SBIN-EQ,SBIN,,-1.000000,1,,NSE,5.000000
24524,SBINEQWETF-EQ,SBINEQWETF,,-1.000000,1,,NSE,1.000000
24366,SBISILVER-EQ,SBISILVER,,-1.000000,1,,NSE,1.000000
1011,SCHAEFFLER-EQ,SCHAEFFLER,,-1.000000,1,,NSE,5.000000
20698,SCHAND-EQ,SCHAND,,-1.000000,1,,NSE,1.000000
31234,SCHNEIDER-EQ,SCHNEIDER,,-1.000000,1,,NSE,5.000000
3048,SCI-EQ,SCI,,-1.000000,1,,NSE,5.000000
23127,SCILAL-EQ,SCILAL,,-1.000000,1,,NSE,1.000000
12072,SCPL-EQ,SCPL,,-1.000000,1,,NSE,5.000000
1338,SDBL-EQ,SDBL,,-1.000000,1,,NSE,1.000000
1143,SDL24BEES-EQ,SDL24BEES,,-1.000000,1,,NSE,1.000000
3022,SDL26BEES-EQ,SDL26BEES,,-1.000000,1,,NSE,1.000000
2616,SEAMECLTD-EQ,SEAMECLTD,,-1.000000,1,,NSE,5.000000
19496,SECMARK-EQ,SECMARK,,-1.000000,1,,NSE,1.000000
11058,SECURKLOUD-EQ,SECURKLOUD,,-1.000000,1,,NSE,1.000000
13598,SELAN-EQ,SELAN,,-1.000000,1,,NSE,5.000000
6262,SELMC-EQ,SELMC,,-1.000000,1,,NSE,1.000000
17271,SENCO-EQ,SENCO,,-1.000000,1,,NSE,5.000000
17613,SENSEXADD-EQ,SENSEXADD,,-1.000000,1,,NSE,1.000000
19224,SENSEXETF-EQ,SENSEXETF,,-1.000000,1,,NSE,1.000000
4378,SENSEXIETF-EQ,SENSEXIETF,,-1.000000,1,,NSE,1.000000
15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,1.000000
14296,SEQUENT-EQ,SEQUENT,,-1.000000,1,,NSE,1.000000
5507,SERVOTECH-EQ,SERVOTECH,,-1.000000,1,,NSE,1.000000
3066,SESHAPAPER-EQ,SESHAPAPER,,-1.000000,1,,NSE,5.000000
17395,SETF10GILT-EQ,SETF10GILT,,-1.000000,1,,NSE,1.000000
17272,SETFGOLD-EQ,SETFGOLD,,-1.000000,1,,NSE,1.000000
10176,SETFNIF50-EQ,SETFNIF50,,-1.000000,1,,NSE,1.000000
7361,SETFNIFBK-EQ,SETFNIFBK,,-1.000000,1,,NSE,1.000000
7353,SETFNN50-EQ,SETFNN50,,-1.000000,1,,NSE,1.000000
19184,SFL-EQ,SFL,,-1.000000,1,,NSE,5.000000
5114,SGIL-EQ,SGIL,,-1.000000,1,,NSE,5.000000
13367,SGL-EQ,SGL,,-1.000000,1,,NSE,1.000000
20296,SHAH-EQ,SHAH,,-1.000000,1,,NSE,1.000000
11856,SHAHALLOYS-EQ,SHAHALLOYS,,-1.000000,1,,NSE,1.000000
8727,SHAILY-EQ,SHAILY,,-1.000000,1,,NSE,5.000000
25574,SHAKTIPUMP-EQ,SHAKTIPUMP,,-1.000000,1,,NSE,5.000000
714,SHALBY-EQ,SHALBY,,-1.000000,1,,NSE,5.000000
15342,SHALPAINTS-EQ,SHALPAINTS,,-1.000000,1,,NSE,1.000000
20321,SHANKARA-EQ,SHANKARA,,-1.000000,1,,NSE,5.000000
3078,SHANTIGEAR-EQ,SHANTIGEAR,,-1.000000,1,,NSE,5.000000
4992,SHARDACROP-EQ,SHARDACROP,,-1.000000,1,,NSE,5.000000
10530,SHARDAMOTR-EQ,SHARDAMOTR,,-1.000000,1,,NSE,5.000000
104,SHAREINDIA-EQ,SHAREINDIA,,-1.000000,1,,NSE,5.000000
17044,SHARIABEES-EQ,SHARIABEES,,-1.000000,1,,NSE,1.000000
5068,SHEMAROO-EQ,SHEMAROO,,-1.000000,1,,NSE,1.000000
17752,SHILPAMED-EQ,SHILPAMED,,-1.000000,1,,NSE,5.000000
7016,SHIVALIK-EQ,SHIVALIK,,-1.000000,1,,NSE,5.000000
13756,SHIVAMAUTO-EQ,SHIVAMAUTO,,-1.000000,1,,NSE,1.000000
1497,SHIVAMILLS-EQ,SHIVAMILLS,,-1.000000,1,,NSE,1.000000
804,SHIVATEX-EQ,SHIVATEX,,-1.000000,1,,NSE,1.000000
11212,SHK-EQ,SHK,,-1.000000,1,,NSE,1.000000
11813,SHOPERSTOP-EQ,SHOPERSTOP,,-1.000000,1,,NSE,5.000000
3099,SHREDIGCEM-EQ,SHREDIGCEM,,-1.000000,1,,NSE,1.000000
3103,SHREECEM-EQ,SHREECEM,,-1.000000,1,,NSE,5.000000
10588,SHREEPUSHK-EQ,SHREEPUSHK,,-1.000000,1,,NSE,1.000000
3126,SHREYANIND-EQ,SHREYANIND,,-1.000000,1,,NSE,5.000000
3129,SHREYAS-EQ,SHREYAS,,-1.000000,1,,NSE,5.000000
17186,SHRIPISTON-EQ,SHRIPISTON,,-1.000000,1,,NSE,5.000000
4306,SHRIRAMFIN-EQ,SHRIRAMFIN,,-1.000000,1,,NSE,5.000000
7200,SHRIRAMPPS-EQ,SHRIRAMPPS,,-1.000000,1,,NSE,1.000000
10188,SHYAMCENT-EQ,SHYAMCENT,,-1.000000,1,,NSE,1.000000
4693,SHYAMMETL-EQ,SHYAMMETL,,-1.000000,1,,NSE,5.000000
3150,SIEMENS-EQ,SIEMENS,,-1.000000,1,,NSE,5.000000
6663,SIGACHI-EQ,SIGACHI,,-1.000000,1,,NSE,1.000000
4522,SIGIND-EQ,SIGIND,,-1.000000,1,,NSE,1.000000
16658,SIGMA-EQ,SIGMA,,-1.000000,1,,NSE,5.000000
18743,SIGNATURE-EQ,SIGNATURE,,-1.000000,1,,NSE,5.000000
22656,SIGNPOST-EQ,SIGNPOST,,-1.000000,1,,NSE,1.000000
2492,SILGO-EQ,SILGO,,-1.000000,1,,NSE,1.000000
4105,SILINV-EQ,SILINV,,-1.000000,1,,NSE,5.000000
19097,SILLYMONKS-EQ,SILLYMONKS,,-1.000000,1,,NSE,1.000000
8003,SILVER-EQ,SILVER,,-1.000000,1,,NSE,1.000000
13082,SILVER1-EQ,SILVER1,,-1.000000,1,,NSE,1.000000
10761,SILVERADD-EQ,SILVERADD,,-1.000000,1,,NSE,1.000000
8080,SILVERBEES-EQ,SILVERBEES,,-1.000000,1,,NSE,1.000000
15085,SILVERETF-EQ,SILVERETF,,-1.000000,1,,NSE,1.000000
7942,SILVERIETF-EQ,SILVERIETF,,-1.000000,1,,NSE,1.000000
9422,SILVERTUC-EQ,SILVERTUC,,-1.000000,1,,NSE,5.000000
16777,SILVRETF-EQ,SILVRETF,,-1.000000,1,,NSE,1.000000
3162,SIMPLEXINF-EQ,SIMPLEXINF,,-1.000000,1,,NSE,1.000000
23480,SINCLAIR-EQ,SINCLAIR,,-1.000000,1,,NSE,1.000000
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1.000000,1,,NSE,1.000000
381,SINTERCOM-EQ,SINTERCOM,,-1.000000,1,,NSE,1.000000
11050,SIRCA-EQ,SIRCA,,-1.000000,1,,NSE,5.000000
21501,SIS-EQ,SIS,,-1.000000,1,,NSE,5.000000
14096,SIYSIL-EQ,SIYSIL,,-1.000000,1,,NSE,5.000000
6643,SJS-EQ,SJS,,-1.000000,1,,NSE,5.000000
18883,SJVN-EQ,SJVN,,-1.000000,1,,NSE,1.000000
3186,SKFINDIA-EQ,SKFINDIA,,-1.000000,1,,NSE,5.000000
9428,SKIPPER-EQ,SKIPPER,,-1.000000,1,,NSE,5.000000
4732,SKMEGGPROD-EQ,SKMEGGPROD,,-1.000000,1,,NSE,5.000000
22832,SMALLCAP-EQ,SMALLCAP,,-1.000000,1,,NSE,1.000000
2320,SMCGLOBAL-EQ,SMCGLOBAL,,-1.000000,1,,NSE,1.000000
3387,SMLISUZU-EQ,SMLISUZU,,-1.000000,1,,NSE,5.000000
6843,SMLT-EQ,SMLT,,-1.000000,1,,NSE,1.000000
21551,SMSLIFE-EQ,SMSLIFE,,-1.000000,1,,NSE,5.000000
14329,SMSPHARMA-EQ,SMSPHARMA,,-1.000000,1,,NSE,5.000000
4843,SNOWMAN-EQ,SNOWMAN,,-1.000000,1,,NSE,1.000000
13826,SOBHA-EQ,SOBHA,,-1.000000,1,,NSE,5.000000
8266,SOFTTECH-EQ,SOFTTECH,,-1.000000,1,,NSE,5.000000
13332,SOLARINDS-EQ,SOLARINDS,,-1.000000,1,,NSE,5.000000
3880,SOMANYCERA-EQ,SOMANYCERA,,-1.000000,1,,NSE,5.000000
4201,SOMATEX-EQ,SOMATEX,,-1.000000,1,,NSE,1.000000
4684,SONACOMS-EQ,SONACOMS,,-1.000000,1,,NSE,5.000000
8806,SONAMLTD-EQ,SONAMLTD,,-1.000000,1,,NSE,1.000000
6596,SONATSOFTW-EQ,SONATSOFTW,,-1.000000,1,,NSE,5.000000
3021,SOTL-EQ,SOTL,,-1.000000,1,,NSE,5.000000
5948,SOUTHBANK-EQ,SOUTHBANK,,-1.000000,1,,NSE,1.000000
9678,SOUTHWEST-EQ,SOUTHWEST,,-1.000000,1,,NSE,1.000000
18252,SPAL-EQ,SPAL,,-1.000000,1,,NSE,5.000000
11435,SPANDANA-EQ,SPANDANA,,-1.000000,1,,NSE,5.000000
14788,SPARC-EQ,SPARC,,-1.000000,1,,NSE,1.000000
19372,SPCENET-EQ,SPCENET,,-1.000000,1,,NSE,1.000000
27107,SPECIALITY-EQ,SPECIALITY,,-1.000000,1,,NSE,1.000000
8163,SPENCERS-EQ,SPENCERS,,-1.000000,1,,NSE,1.000000
3252,SPIC-EQ,SPIC,,-1.000000,1,,NSE,1.000000
11935,SPLIL-EQ,SPLIL,,-1.000000,1,,NSE,1.000000
9617,SPLPETRO-EQ,SPLPETRO,,-1.000000,1,,NSE,5.000000
10733,SPORTKING-EQ,SPORTKING,,-1.000000,1,,NSE,5.000000
31837,SREEL-EQ,SREEL,,-1.000000,1,,NSE,5.000000
3273,SRF-EQ,SRF,,-1.000000,1,,NSE,5.000000
18119,SRGHFL-EQ,SRGHFL,,-1.000000,1,,NSE,5.000000
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
23402,SRM-EQ,SRM,,-1.000000,1,,NSE,5.000000
11829,SSWL-EQ,SSWL,,-1.000000,1,,NSE,1.000000
24226,STANLEY-EQ,STANLEY,,-1.000000,1,,NSE,5.000000
7374,STAR-EQ,STAR,,-1.000000,1,,NSE,5.000000
21091,STARCEMENT-EQ,STARCEMENT,,-1.000000,1,,NSE,1.000000
7083,STARHEALTH-EQ,STARHEALTH,,-1.000000,1,,NSE,5.000000
3291,STARPAPER-EQ,STARPAPER,,-1.000000,1,,NSE,1.000000
10948,STCINDIA-EQ,STCINDIA,,-1.000000,1,,NSE,1.000000
6803,STEELCAS-EQ,STEELCAS,,-1.000000,1,,NSE,5.000000
10406,STEELCITY-EQ,STEELCITY,,-1.000000,1,,NSE,1.000000
21339,STEELXIND-EQ,STEELXIND,,-1.000000,1,,NSE,1.000000
21484,STEL-EQ,STEL,,-1.000000,1,,NSE,5.000000
4299,STERTOOLS-EQ,STERTOOLS,,-1.000000,1,,NSE,5.000000
9309,STLTECH-EQ,STLTECH,,-1.000000,1,,NSE,1.000000
2107,STOVEKRAFT-EQ,STOVEKRAFT,,-1.000000,1,,NSE,5.000000
5186,STYLAMIND-EQ,STYLAMIND,,-1.000000,1,,NSE,5.000000
19,STYRENIX-EQ,STYRENIX,,-1.000000,1,,NSE,5.000000
967,SUBEXLTD-EQ,SUBEXLTD,,-1.000000,1,,NSE,1.000000
3324,SUBROS-EQ,SUBROS,,-1.000000,1,,NSE,5.000000
3327,SUDARSCHEM-EQ,SUDARSCHEM,,-1.000000,1,,NSE,5.000000
11804,SUKHJITS-EQ,SUKHJITS,,-1.000000,1,,NSE,5.000000
13218,SULA-EQ,SULA,,-1.000000,1,,NSE,5.000000
17105,SUMICHEM-EQ,SUMICHEM,,-1.000000,1,,NSE,5.000000
21275,SUMMITSEC-EQ,SUMMITSEC,,-1.000000,1,,NSE,5.000000
20956,SUNCLAY-EQ,SUNCLAY,,-1.000000,1,,NSE,5.000000
3339,SUNDARMFIN-EQ,SUNDARMFIN,,-1.000000,1,,NSE,5.000000
2183,SUNDARMHLD-EQ,SUNDARMHLD,,-1.000000,1,,NSE,5.000000
4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1.000000,1,,NSE,5.000000
3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1.000000,1,,NSE,5.000000
3348,SUNFLAG-EQ,SUNFLAG,,-1.000000,1,,NSE,5.000000
3351,SUNPHARMA-EQ,SUNPHARMA,,-1.000000,1,,NSE,5.000000
17641,SUNTECK-EQ,SUNTECK,,-1.000000,1,,NSE,5.000000
13404,SUNTV-EQ,SUNTV,,-1.000000,1,,NSE,5.000000
20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.000000,1,,NSE,1.000000
3357,SUPERSPIN-EQ,SUPERSPIN,,-1.000000,1,,NSE,1.000000
11689,SUPRAJIT-EQ,SUPRAJIT,,-1.000000,1,,NSE,5.000000
3363,SUPREMEIND-EQ,SUPREMEIND,,-1.000000,1,,NSE,5.000000
7390,SUPRIYA-EQ,SUPRIYA,,-1.000000,1,,NSE,5.000000
21077,SURANASOL-EQ,SURANASOL,,-1.000000,1,,NSE,1.000000
11852,SURYALAXMI-EQ,SURYALAXMI,,-1.000000,1,,NSE,1.000000
3375,SURYAROSNI-EQ,SURYAROSNI,,-1.000000,1,,NSE,5.000000
2970,SURYODAY-EQ,SURYODAY,,-1.000000,1,,NSE,1.000000
13801,SUTLEJTEX-EQ,SUTLEJTEX,,-1.000000,1,,NSE,1.000000
11233,SUVEN-EQ,SUVEN,,-1.000000,1,,NSE,1.000000
